Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
MAPK1	phosphorylates	DLGAP5	T329	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	DLGAP5-T329	-6.565822287260463	0.0014076659690806987
MAPK1	phosphorylates	NUP153	S614;S516;S338;T369;S522;T413;S334;S257;S320;T388;S529	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	NUP153-S330-S334-S338	-4.746079248062213	0.008685682939055053
MAPK1	phosphorylates	NUP153	S614;S516;S338;T369;S522;T413;S334;S257;S320;T388;S529	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	NUP153-S522	-5.533836841351424	0.003950801373214867
CCND2	phosphorylates	RB1	S788;S795;S780	CCND2-T280	-5.461443251897914	0.004247421220310442	RB1-S780-S788	6.965337057132134	9.440446850017548E-4
CCND3	phosphorylates	RB1	S788;S795	CCND3-T283	-5.5666196311667155	0.0038233830574152155	RB1-S780-S788	6.965337057132134	9.440446850017548E-4
CDK7	phosphorylates	MCM2	S53;S108;S4;S41;S139;S5;S7;S13;S27;T59;S40	CDK7-T170	-4.523593167073027	0.010849967796408445	MCM2-T59	-8.003699816918981	3.3422377078156984E-4
CLCN6	phosphorylates	MAPK1	T185;Y187	CLCN6	-4.614546360567004	0.009906676446866533	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4
MAPK1	phosphorylates	TCF3	S359;T355;S352	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	TCF3-S354-T355-S359	-4.630667146783772	0.009748253416546285
MAPK1	phosphorylates	TCF3	S359;T355;S352	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	TCF3-S359	-6.406398351238592	0.0016509599848768986
MAPK1	phosphorylates	TCF3	S359;T355;S352	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	TCF3-S341-S354-T355	-100.0	0.0
MAPK1	phosphorylates	PCYT1A	S315	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	PCYT1A-S315-S319-S321	-5.9997498926574835	0.0024793722083200245
MAPK1	phosphorylates	PCYT1A	S315	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	PCYT1A-S315-S319-S323	-4.069968049253476	0.017077934151513114
MAPK1	phosphorylates	PRKAR1A	S83	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	PRKAR1A-S83	-3.8224459452001556	0.02187423223462416
MAPK1	phosphorylates	LARP1	T303;S774	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	LARP1-S774	-5.420708255216216	0.004424012208247852
MAPK1	phosphorylates	POLR2A	T1840;S1619;T1903;S1917;T1885;S1787;S1864;S1766;S1920;S1843;S1668;S1647;S1724;S1944;S1889;S1626;S1868;S1847;S1882;S1861;S1927;S1906;T1854;S1875;S1931;S1899;S1878;S1934;S1857;S1913;S1616;S1836;S1738;S1815;S1717;S1892;S1871;S1696;S1850;S1675;S1654;S1951;S1896	MAPK1-T185	-8.356581254088965	2.3484584117265493E-4	POLR2A-T1903-S1906-S1913	-8.253952685409589	2.6022792264324146E-4
CDK7	phosphorylates	POLR2A	S5;S7;S1619;S1787;S1864;S1766;S1920;S1668;S1647;S1724;S1944;S1626;S1621;S1927;S1899;S1878;S1934;S1616;S1913;S1738;S1717;S1892;S1871;S1696;S1675;S2;S1654;S1951	CDK7-T170	-4.523593167073027	0.010849967796408445	POLR2A-T1903-S1906-S1913	-8.253952685409589	2.6022792264324146E-4
PAK1	phosphorylates	EIF4H	S21;S24;S193	PAK1-S144	-4.071859307577745	0.017045665889815268	EIF4H-S193	-6.5115047280225085	0.0014862416501769853
PRKCD	phosphorylates	RPS6	S236;S235;S240	PRKCD-S645	-4.52894623212757	0.010792042390510074	RPS6-S236	-6.274823335148148	0.0018831237061646899
PRKCD	phosphorylates	RPS6	S236;S235;S240	PRKCD-S645	-4.52894623212757	0.010792042390510074	RPS6-S235	-5.422470225986487	0.004416224091281699
