Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
MAPK14	phosphorylates	HSPB1	S78;S15;S176;S82	MAPK14-T180-Y182	-6.55143424312262	0.0014280659350555164	HSPB1-S82	-3.8757245940071585	0.020739304851930398
MAPK14	phosphorylates	HSF1	S307;S326;S303	MAPK14-T180-Y182	-6.55143424312262	0.0014280659350555164	HSF1-S303	-4.181134238682606	0.015281165244682687
INSR	phosphorylates	STAT5A	Y694	INSR-active-by-network-sig	1.0		STAT5A-Y694	5.751558657769505	0.003177823794630854
INSR	phosphorylates	STAT5B	Y699	INSR-active-by-network-sig	1.0		STAT5B-Y699	5.705168423918084	0.0033287167024074926
FYN	phosphorylates	GIT1	Y383	FYN-S21	4.202168559014146	0.01496309326117889	GIT1-Y383-S388	3.693634397416287	0.024881408588600724
CDK2	phosphorylates	SNW1	S234;S224;S232	CDK2-Y15	4.346825573131269	0.012947849412876087	SNW1-S224	-10.870022497847966	1.9019942997127598E-5
FYN	phosphorylates	STAT5A	Y694	FYN-S21	4.202168559014146	0.01496309326117889	STAT5A-Y694	5.751558657769505	0.003177823794630854
FYN	phosphorylates	STAT5B	Y699	FYN-S21	4.202168559014146	0.01496309326117889	STAT5B-Y699	5.705168423918084	0.0033287167024074926
JAK2	phosphorylates	GAB2	Y643	JAK2-active-by-network-sig	1.0		GAB2-Y643	4.222125474698279	0.01466743608600902
CDK2	phosphorylates	LRCH3	S419	CDK2-Y15	4.346825573131269	0.012947849412876087	LRCH3-S419	-5.138823780110547	0.005864583698108879
JAK2	phosphorylates	STAT5A	Y694	JAK2-active-by-network-sig	1.0		STAT5A-Y694	5.751558657769505	0.003177823794630854
NEK9	phosphorylates	NEK7	S187;S195	NEK9-S944	8.8893034389758	1.3785564941810847E-4	NEK7-S195	9.093720311736856	1.1236924131488699E-4
NEK9	phosphorylates	NEK6	S206;S198	NEK9-S944	8.8893034389758	1.3785564941810847E-4	NEK6-S206	4.526929051346262	0.01081383386229115
JAK2	phosphorylates	STAT5B	Y699	JAK2-active-by-network-sig	1.0		STAT5B-Y699	5.705168423918084	0.0033287167024074926
JAK3	phosphorylates	STAT5A	Y694	JAK3-active-by-network-sig	1.0		STAT5A-Y694	5.751558657769505	0.003177823794630854
JAK3	phosphorylates	STAT5B	Y699	JAK3-active-by-network-sig	1.0		STAT5B-Y699	5.705168423918084	0.0033287167024074926
CDK2	phosphorylates	GMPS	T318;S313	CDK2-Y15	4.346825573131269	0.012947849412876087	GMPS-S313	-5.330062628186559	0.0048437666464282636
CDK2	phosphorylates	NCL	T76;S67;T121	CDK2-Y15	4.346825573131269	0.012947849412876087	NCL-S67	-6.541630648562543	0.0014421349653406686
BCR	phosphorylates	STAT5A	Y694	BCR-active-by-network-sig	1.0		STAT5A-Y694	5.751558657769505	0.003177823794630854
BCR	phosphorylates	STAT5B	Y699	BCR-active-by-network-sig	1.0		STAT5B-Y699	5.705168423918084	0.0033287167024074926
