Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
CDK9	phosphorylates	POLR2A	T1840;S1917;T1885;S1644;S1721;S1843;S1920;S1889;S1924;S1847;S1882;S1763;S1962;S1906;S1875;S1910;S1878;S1714;S1836;S1913;S1672;S2;S5;S7;S1619;T1903;S1941;S1864;S1623;S1868;T1618;S1948;S1784;S1861;S1621;S1665;T1854;S1931;S1899;S1735;S1857;S1934;S1616;S1815;S1693;S1892;S1651;S1850;S1896	CDK9-T186	-4.300325732039871	0.013564140017538919	POLR2A-S1875	-3.8316392115131417	0.021674058129056543
CDK9	phosphorylates	POLR2A	T1840;S1917;T1885;S1644;S1721;S1843;S1920;S1889;S1924;S1847;S1882;S1763;S1962;S1906;S1875;S1910;S1878;S1714;S1836;S1913;S1672;S2;S5;S7;S1619;T1903;S1941;S1864;S1623;S1868;T1618;S1948;S1784;S1861;S1621;S1665;T1854;S1931;S1899;S1735;S1857;S1934;S1616;S1815;S1693;S1892;S1651;S1850;S1896	CDK9-T186	-4.300325732039871	0.013564140017538919	POLR2A-Y1888-S1889	-3.5029923928895803	0.030107156052079965
CDK9	phosphorylates	POLR2A	T1840;S1917;T1885;S1644;S1721;S1843;S1920;S1889;S1924;S1847;S1882;S1763;S1962;S1906;S1875;S1910;S1878;S1714;S1836;S1913;S1672;S2;S5;S7;S1619;T1903;S1941;S1864;S1623;S1868;T1618;S1948;S1784;S1861;S1621;S1665;T1854;S1931;S1899;S1735;S1857;S1934;S1616;S1815;S1693;S1892;S1651;S1850;S1896	CDK9-T186	-4.300325732039871	0.013564140017538919	POLR2A-S1849-S1850	-4.379654208280504	0.012529690535296139
SRC	phosphorylates	PTPN11	Y584;Y546	SRC-S17	3.214157882155569	0.04018916358911133	PTPN11-Y546	3.678459542205948	0.025261859705962907
CHEK1	phosphorylates	MYBBP1A	S1310	CHEK1-S296	-3.4655668208356403	0.03125528425810148	MYBBP1A-S1310	-2.932617105343676	0.05325747517648477
CDK2	phosphorylates	RALY	S135	CDK2-T160	-9.265998361734754	9.458625752651784E-5	RALY-T135	-5.746166630442571	0.0031950049864725594
AKT1	phosphorylates	CDK9	S347;S175	AKT1-S122-S126-S129	-4.120551588818962	0.016235556620158506	CDK9-S347	-3.11217324051883	0.044504131985277494
AKT1	phosphorylates	CDK9	S347;S175	AKT1-S122-S124-S129	-4.120551588818962	0.016235556620158506	CDK9-S347	-3.11217324051883	0.044504131985277494
CDK2	phosphorylates	EML3	S883;T881	CDK2-T160	-9.265998361734754	9.458625752651784E-5	EML3-T881	-6.937838337824854	9.703649328129201E-4
SYK	phosphorylates	VAV1	Y826;Y174	SYK-S295	-3.8049293578432226	0.02226076965929466	VAV1-Y826	5.074718021603297	0.0062528493595014395
