Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
CDK1	phosphorylates	CD3EAP	S285	CDK1-T161	-3.3050462193978656	0.03669751566011175	CD3EAP-S285	-5.523889304200382	0.003990298239226774
CDK7	phosphorylates	HIRIP3	S108;T84;S125	CDK7-S164-T170	-3.609930369610073	0.02705373056257645	HIRIP3-S125	-6.448487611210088	0.0015829143412378866
CDK7	phosphorylates	POLR2A	S5;S7;S1619;S1787;S1864;S1766;S1920;S1668;S1647;S1724;S1944;S1626;S1621;S1927;S1899;S1878;S1934;S1616;S1913;S1738;S1717;S1892;S1871;S1696;S1675;S2;S1654;S1951	CDK7-S164-T170	-3.609930369610073	0.02705373056257645	POLR2A-S1899	-7.283741822553506	6.866115723197572E-4
CDK2	phosphorylates	MTA1	S522	CDK2-Y15	5.927755620452786	0.0026644553320959697	MTA1-S522	-3.5620937447575747	0.02837934336513833
CDK2	phosphorylates	MTA1	S522	CDK2-T160	-4.099475947365571	0.01658136263204922	MTA1-S522	-3.5620937447575747	0.02837934336513833
CDK2	phosphorylates	MTA2	T439;T438;S435;S440	CDK2-Y15	5.927755620452786	0.0026644553320959697	MTA2-S435	-5.164737437043553	0.005714563074616538
CDK2	phosphorylates	MTA2	T439;T438;S435;S440	CDK2-T160	-4.099475947365571	0.01658136263204922	MTA2-S435	-5.164737437043553	0.005714563074616538
CDK2	phosphorylates	LARP1	T649;T303;S774	CDK2-Y15	5.927755620452786	0.0026644553320959697	LARP1-T649	-3.1968852069337017	0.0408893677502914
CDK2	phosphorylates	LARP1	T649;T303;S774	CDK2-T160	-4.099475947365571	0.01658136263204922	LARP1-T649	-3.1968852069337017	0.0408893677502914
CDK2	phosphorylates	CEP76	S83	CDK2-Y15	5.927755620452786	0.0026644553320959697	CEP76-S83	-3.373772579268889	0.034260144125862965
CDK2	phosphorylates	CEP76	S83	CDK2-T160	-4.099475947365571	0.01658136263204922	CEP76-S83	-3.373772579268889	0.034260144125862965
CDK1	phosphorylates	GIGYF2	S30	CDK1-T161	-3.3050462193978656	0.03669751566011175	GIGYF2-S26-S30	-4.096610796430888	0.016628938862687136
CDK2	phosphorylates	GIGYF2	S614;S30;S593	CDK2-Y15	5.927755620452786	0.0026644553320959697	GIGYF2-S26-S30	-4.096610796430888	0.016628938862687136
CDK2	phosphorylates	GIGYF2	S614;S30;S593	CDK2-T160	-4.099475947365571	0.01658136263204922	GIGYF2-S26-S30	-4.096610796430888	0.016628938862687136
RPS6	phosphorylates	UPF1	S1127;S1107;S1084;S1089	RPS6-S235-S236	-6.528681848195445	0.0014609303090666983	UPF1-S1107	-3.0908254016568475	0.04546441251176787
RAF1	phosphorylates	PPP1R12A	T696	RAF1-S621	-4.238831435868312	0.014424437879083917	PPP1R12A-T696	-4.360200273052865	0.012775828739079459
CDK1	phosphorylates	EZH2	T345;T487	CDK1-T161	-3.3050462193978656	0.03669751566011175	EZH2-T487	-7.94136820077463	3.5571944958000246E-4
CDK2	phosphorylates	HNRNPK	S216	CDK2-T160	-4.099475947365571	0.01658136263204922	HNRNPK-S216	-4.760315846669818	0.00856290440549874
CDK2	phosphorylates	HNRNPK	S216	CDK2-Y15	5.927755620452786	0.0026644553320959697	HNRNPK-S216	-4.760315846669818	0.00856290440549874
CDK1	phosphorylates	HNRNPK	S216	CDK1-T161	-3.3050462193978656	0.03669751566011175	HNRNPK-S216	-4.760315846669818	0.00856290440549874
NEK6	phosphorylates	NUP98	S612;S623;T536;S822;T546;T653;S608;S839;T529;S606;S595;T553;T670;S591	NEK6-T202-S206	-3.8962663332889527	0.020317629261320646	NUP98-S839	-8.044304064760693	3.209246926286411E-4
CDK2	phosphorylates	SLAIN2	S48	CDK2-Y15	5.927755620452786	0.0026644553320959697	SLAIN2-S48	-3.6896401961630843	0.02498098868104304
CDK2	phosphorylates	SLAIN2	S48	CDK2-T160	-4.099475947365571	0.01658136263204922	SLAIN2-S48	-3.6896401961630843	0.02498098868104304
CDK2	phosphorylates	RBL2	T417;S1080;S688;S413;S952;T1097;T642;S639;S662;T694;S1044;S1068;S1112	CDK2-T160	-4.099475947365571	0.01658136263204922	RBL2-T642	-5.809542526746755	0.0029988016301139733
