Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
CDK9	phosphorylates	POLR2A	T1840;S1917;T1885;S1644;S1721;S1843;S1920;S1889;S1924;S1847;S1882;S1763;S1962;S1906;S1875;S1910;S1878;S1714;S1836;S1913;S1672;S2;S5;S7;S1619;T1903;S1941;S1864;S1623;S1868;T1618;S1948;S1784;S1861;S1621;S1665;T1854;S1931;S1899;S1735;S1857;S1934;S1616;S1815;S1693;S1892;S1651;S1850;S1896	CDK9-active-by-network-sig	1.0		POLR2A-Y1895-S1899	4.101962187825931	0.016540188582888388
CDK1	phosphorylates	NUP98	T536;S612;S623;T546;T653;S595;T553;T670;T529;S606	CDK1-active-by-network-sig	1.0		NUP98-S623	4.424783662455666	0.011976802052500093
SRC	phosphorylates	PTPN11	Y584;Y546	SRC-S17	3.865951148774619	0.02094299305846775	PTPN11-Y546	7.17440923121608	7.65938076770887E-4
FYN	phosphorylates	PTPN11	Y584;Y546	FYN-active-by-network-sig	1.0		PTPN11-Y546	7.17440923121608	7.65938076770887E-4
CDK1	phosphorylates	RANGAP1	S428;S442;T409	CDK1-active-by-network-sig	1.0		RANGAP1-S428	3.751308481374685	0.02348699344744652
NEK9	phosphorylates	NUP98	S612;S623;T536;S822;T546;T653;S608;S839;T529;S606;S595;T553;T670;S591	NEK9-S944	12.954332676445187	2.365945856987712E-6	NUP98-S623	4.424783662455666	0.011976802052500093
NEK9	phosphorylates	NUP98	S612;S623;T536;S822;T546;T653;S608;S839;T529;S606;S595;T553;T670;S591	NEK9-active-by-network-sig	1.0		NUP98-S623	4.424783662455666	0.011976802052500093
CDK2	phosphorylates	HNRNPK	S216	CDK2-Y15	6.548236077579522	0.0014326404374311204	HNRNPK-S216	-4.080601050773684	0.01689730646079462
CDK1	phosphorylates	HNRNPK	S216	CDK1-T161	-5.122238393268419	0.005962661165567431	HNRNPK-S216	-4.080601050773684	0.01689730646079462
NEK6	phosphorylates	NUP98	S612;S623;T536;S822;T546;T653;S608;S839;T529;S606;S595;T553;T670;S591	NEK6-S206	11.850506653636467	7.1349404472504456E-6	NUP98-S623	4.424783662455666	0.011976802052500093
CDK2	phosphorylates	TERF2IP	S203	CDK2-active-by-network-sig	1.0		TERF2IP-S203	5.950320483477033	0.002605005523386766
CDK2	phosphorylates	RBL2	T417;S1080;S688;S413;S952;T1097;T642;S639;S662;T694;S1044;S1068;S1112	CDK2-active-by-network-sig	1.0		RBL2-S413	4.374654797213671	0.012592488454329868
CDK1	phosphorylates	RB1	S249;S811;S807;T252;T373	CDK1-active-by-network-sig	1.0		RB1-S807-S811	5.261679433187845	0.0051865868741074956
CDK2	phosphorylates	RB1	S612;S249;S811;T821;S567;T356;S807;S230;T252;S608;T373;T826	CDK2-Y15	6.548236077579522	0.0014326404374311204	RB1-S612	-6.765471387398707	0.0011529039017968083
CDK2	phosphorylates	RB1	S612;S249;S811;T821;S567;T356;S807;S230;T252;S608;T373;T826	CDK2-active-by-network-sig	1.0		RB1-S807-S811	5.261679433187845	0.0051865868741074956
CDK2	phosphorylates	RB1	S612;S249;S811;T821;S567;T356;S807;S230;T252;S608;T373;T826	CDK2-active-by-network-sig	1.0		RB1-T823-T826	6.182162684397993	0.0020659550110397593
CHEK1	phosphorylates	RB1	S612	CHEK1-S317	-3.846410015558035	0.02135626765185849	RB1-S612	-6.765471387398707	0.0011529039017968083
CDK9	phosphorylates	RB1	S811;S795;S807	CDK9-active-by-network-sig	1.0		RB1-S807-S811	5.261679433187845	0.0051865868741074956
LCK	phosphorylates	PTPN11	Y584;Y546	LCK-active-by-network-sig	1.0		PTPN11-Y546	7.17440923121608	7.65938076770887E-4
CDK2	phosphorylates	GTF2F1	T446;T445	CDK2-Y15	6.548236077579522	0.0014326404374311204	GTF2F1-T445-T446	-4.497975740031138	0.011131506810864212
CDK2	phosphorylates	GTF2F1	T446;T445	CDK2-Y15	6.548236077579522	0.0014326404374311204	GTF2F1-S442-T446	-5.112835952811921	0.006018989127315797
CDK1	phosphorylates	LIG1	S76	CDK1-active-by-network-sig	1.0		LIG1-S66-S76	6.540612260963388	0.0014436043657882808
CDK2	phosphorylates	LIG1	S76;T233;S91;T197;S51;T195	CDK2-active-by-network-sig	1.0		LIG1-S66-S76	6.540612260963388	0.0014436043657882808
CDK2	phosphorylates	ARID1A	S1320;S363;S1322	CDK2-active-by-network-sig	1.0		ARID1A-S363	4.986367539996864	0.00683043075028216
CDK1	phosphorylates	EIF4EBP1	T70;S83	CDK1-active-by-network-sig	1.0		EIF4EBP1-S65-T82-S83	14.675466061543315	4.2318091193481963E-7
CDK1	phosphorylates	EIF4EBP1	T70;S83	CDK1-active-by-network-sig	1.0		EIF4EBP1-S65-T68-T70	13.205433606837058	1.8405730275015124E-6
CDK1	phosphorylates	EIF4EBP1	T70;S83	CDK1-active-by-network-sig	1.0		EIF4EBP1-T68-T70	11.958776719121042	6.402790038229468E-6
CDK1	phosphorylates	EIF4EBP1	T70;S83	CDK1-active-by-network-sig	1.0		EIF4EBP1-T70-S85	4.410528509979377	0.012148755894176655
CDK1	phosphorylates	EIF4EBP1	T70;S83	CDK1-active-by-network-sig	1.0		EIF4EBP1-S65-T70	6.764530538892622	0.001153989120143451
CDK1	phosphorylates	EIF4EBP1	T70;S83	CDK1-active-by-network-sig	1.0		EIF4EBP1-T70	9.86336606293033	5.204686147822031E-5
CDK1	phosphorylates	EIF4EBP1	T70;S83	CDK1-active-by-network-sig	1.0		EIF4EBP1-S83	6.322884101147666	0.0017947597659074572
RPTOR	phosphorylates	EIF4EBP1	T46;T37	RPTOR-S859-S863	4.681330962368182	0.00926667208382697	EIF4EBP1-T37-T45	4.617725374021116	0.009875232995215278
RPTOR	phosphorylates	EIF4EBP1	T46;T37	RPTOR-S859-S863	4.681330962368182	0.00926667208382697	EIF4EBP1-Y34-T37	4.482702356417655	0.011302827578072723
