Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
CDK2	phosphorylates	FAM122A	S143	CDK2-Y15	-3.7620722968547233	0.02323553951344823	FAM122A-S143-T149	4.922795634954827	0.007278753638343183
AKT1	phosphorylates	PDCD4	S67;S457	AKT1-S124-S129	-6.0579987726997695	0.0023390772319683223	PDCD4-S67-S68-S71	-7.409893426565597	6.052351930912247E-4
AKT1	phosphorylates	PDCD4	S67;S457	AKT1-S124	-4.091064178925154	0.016721429494039715	PDCD4-S67-S68-S71	-7.409893426565597	6.052351930912247E-4
AKT1	phosphorylates	PDCD4	S67;S457	AKT1-S124	-4.091064178925154	0.016721429494039715	PDCD4-S67-S76	-3.541833450287626	0.028960181324253445
AKT1	phosphorylates	PDCD4	S67;S457	AKT1-S124-S129	-6.0579987726997695	0.0023390772319683223	PDCD4-S67-S76	-3.541833450287626	0.028960181324253445
MAPK1	phosphorylates	CEBPB	T235	MAPK1-T185	-8.563112139125737	1.9102387473328425E-4	CEBPB-T226-T235	-4.944608591820324	0.007121701610875902
CDK2	phosphorylates	LMNB2	S37;T39	CDK2-Y15	-3.7620722968547233	0.02323553951344823	LMNB2-S37	7.9805623924465845	3.420470037613921E-4
RPS6KA1	phosphorylates	YBX1	S102	RPS6KA1-inactive-by-network-sig	-1.0		YBX1-S102	-6.848451757980475	0.0010610972571706693
RPS6KA1	phosphorylates	YBX1	S102	RPS6KA1	-4.030579388326611	0.017764034697134688	YBX1-S102	-6.848451757980475	0.0010610972571706693
RPS6KA3	phosphorylates	YBX1	S102	RPS6KA3-T365-S369-S375	-4.920955674806277	0.0072921585834694455	YBX1-S102	-6.848451757980475	0.0010610972571706693
RPS6KA3	phosphorylates	YBX1	S102	RPS6KA3-T365-S369	-3.959878871034799	0.019065423526774095	YBX1-S102	-6.848451757980475	0.0010610972571706693
RPS6KA3	phosphorylates	YBX1	S102	RPS6KA3-inactive-by-network-sig	-1.0		YBX1-S102	-6.848451757980475	0.0010610972571706693
CDK2	phosphorylates	RBBP8	T847;S327;T315	CDK2-Y15	-3.7620722968547233	0.02323553951344823	RBBP8-T315-S327	4.141495750143282	0.015899052700061977
CHEK1	phosphorylates	SETMAR	S508	CHEK1-inactive-by-network-sig	-1.0		SETMAR-S508	-3.805940082219124	0.02223828152334169
RPS6KA1	phosphorylates	PRKAR1A	S77	RPS6KA1	-4.030579388326611	0.017764034697134688	PRKAR1A-S77-S83	-10.647925609231478	2.3750057433557918E-5
RPS6KA1	phosphorylates	PRKAR1A	S77	RPS6KA1-inactive-by-network-sig	-1.0		PRKAR1A-S77-S83	-10.647925609231478	2.3750057433557918E-5
RPS6KA1	phosphorylates	PRKAR1A	S77	RPS6KA1-inactive-by-network-sig	-1.0		PRKAR1A-S77	-4.890896203208445	0.007514684771665739
RPS6KA1	phosphorylates	PRKAR1A	S77	RPS6KA1	-4.030579388326611	0.017764034697134688	PRKAR1A-S77	-4.890896203208445	0.007514684771665739
AKT1	phosphorylates	NUP133	S33;S57	AKT1-S124	-4.091064178925154	0.016721429494039715	NUP133-S57-S59-S60	-14.68492723379952	4.191960051017479E-7
AKT1	phosphorylates	NUP133	S33;S57	AKT1-S124-S129	-6.0579987726997695	0.0023390772319683223	NUP133-S57-S59-S60	-14.68492723379952	4.191960051017479E-7
MAPK1	phosphorylates	MKNK2	S74;S43;T379;S452;S220;S440	MAPK1-T185	-8.563112139125737	1.9102387473328425E-4	MKNK2-S74	-7.635845702434128	4.8283011139186655E-4
MARK2	phosphorylates	UTRN	S1258	MARK2-S212	-3.4363946105871714	0.03218049965729188	UTRN-S1258	6.748858925085877	0.0011722164447169892
RPS6KA3	phosphorylates	STAT3	S727	RPS6KA3-T365-S369	-3.959878871034799	0.019065423526774095	STAT3-S727	-5.55911102053166	0.003852199402071165
RPS6KA3	phosphorylates	STAT3	S727	RPS6KA3-inactive-by-network-sig	-1.0		STAT3-S727	-5.55911102053166	0.003852199402071165
RPS6KA3	phosphorylates	STAT3	S727	RPS6KA3-T365-S369-S375	-4.920955674806277	0.0072921585834694455	STAT3-S727	-5.55911102053166	0.003852199402071165
GSK3B	phosphorylates	BCLAF1	S531	GSK3B-Y216	-3.7497285362351604	0.023524130938459772	BCLAF1-S531	-4.488546416209782	0.011236965815374133
MAPK1	phosphorylates	NUP153	S614;S516;S338;T369;S522;T413;S334;S257;S320;T388;S529	MAPK1-T185	-8.563112139125737	1.9102387473328425E-4	NUP153-S516	-5.582384169831869	0.0037635817955100534
MAPK1	phosphorylates	NUP153	S614;S516;S338;T369;S522;T413;S334;S257;S320;T388;S529	MAPK1-T185	-8.563112139125737	1.9102387473328425E-4	NUP153-S614	-5.5708942137052	0.0038070745717764757
MAPK1	phosphorylates	NUP153	S614;S516;S338;T369;S522;T413;S334;S257;S320;T388;S529	MAPK1-T185	-8.563112139125737	1.9102387473328425E-4	NUP153-S330-S334-S338	-5.102716062015014	0.006080209891236219
MAPK1	phosphorylates	NUP153	S614;S516;S338;T369;S522;T413;S334;S257;S320;T388;S529	MAPK1-T185	-8.563112139125737	1.9102387473328425E-4	NUP153-S334-S338	-7.038739290112497	8.772318002238123E-4
MAPK8	phosphorylates	JUN	S63;T239;S243;T91;S73;T93	MAPK8	5.0826509407286125	0.0062034422416685775	JUN-T91	4.280102046174318	0.013841249567843494
NFKB1	downregulates-expression	MCL1		NFKB1-S893	-3.8669039653804007	0.020923047730535674	MCL1	8.572247329462105	1.892867816968291E-4
STAT3	downregulates-expression	MCL1		STAT3-S727	-5.55911102053166	0.003852199402071165	MCL1	8.572247329462105	1.892867816968291E-4
CHEK1	phosphorylates	LIG1	S76	CHEK1-inactive-by-network-sig	-1.0		LIG1-S66-S76	-4.708342670080273	0.009019713843481734
CHEK1	phosphorylates	LIG1	S76	CHEK1-inactive-by-network-sig	-1.0		LIG1-S76	-8.780952854392826	1.536316268625725E-4
MAPK8	phosphorylates	RNH1	T82	MAPK8	5.0826509407286125	0.0062034422416685775	RNH1-T82	6.943396480626108	9.649864669341035E-4
MAPK1	phosphorylates	ELK1	T417;T336;S324;S389;S422;T368;T363;T353;S383	MAPK1-T185	-8.563112139125737	1.9102387473328425E-4	ELK1-S324	-3.8923463944952275	0.020397429428159933
ATM	phosphorylates	CREB1	S97;S107;S133;S111;S121;T100	ATM-S1981	-6.402967436149357	0.0016566340163950775	CREB1-S111-S114	-9.23209062957755	9.784845736235308E-5
ATM	phosphorylates	CREB1	S97;S107;S133;S111;S121;T100	ATM-S1981	-6.402967436149357	0.0016566340163950775	CREB1-S108-S111	-3.6198077518229597	0.026787825908337184
ATM	phosphorylates	CREB1	S97;S107;S133;S111;S121;T100	ATM-S1981	-6.402967436149357	0.0016566340163950775	CREB1-S111	-6.560284875707928	0.0014154824163497821
CDK2	phosphorylates	HNRNPH2	S104	CDK2-Y15	-3.7620722968547233	0.02323553951344823	HNRNPH2-S104	13.051351870757534	2.147187158518804E-6
CDK2	phosphorylates	HNRNPH1	S104	CDK2-Y15	-3.7620722968547233	0.02323553951344823	HNRNPH1-S104	14.742905951971295	3.9558270681361307E-7
MAPK1	phosphorylates	TGS1	S298	MAPK1-T185	-8.563112139125737	1.9102387473328425E-4	TGS1-S294-S298	-3.8653027485587446	0.020956576903095908
CDK2	phosphorylates	CC2D1A	S208	CDK2-Y15	-3.7620722968547233	0.02323553951344823	CC2D1A-T204-S208	4.0372217911447175	0.01764642984481113
DYRK1A	phosphorylates	MAP1B	S1400	DYRK1A-Y321	-3.6139722312990514	0.02694460381165225	MAP1B-S1396-S1400	-4.6344729903522115	0.009711223598521135
